
0,8259,3881936,9991685,59642,2800328,3213539,13773319,6558245,1098350,3713732,31623,3599840,6855211,4570134,4024,0,2168,3980984,9976359,5850661,595508,1468210,4578816,5114634,5274426,0,2202673,6331201,8586387,1664120,4397775,1052304,138591,11784984,9702747,7159052,983317,1054055,0,29394,2165583,13269955,6528785,11955071,2422760,1736648,12786,2150851,4542353,6475748,3151165,262062,4938947,2855778,2165960,0,3893079,6382703,1468931,3172124,196860,10151604,4419883,22450,4908765,2761939,8604176,1620815,4214153,5008307,997559,881100,8711942,618637,3345110,1306539,1523897,2559852,656200,342,207,5,65,15,6,2,119,61,51,43,90,132,44,55,0,0,7,63,89,81,0,9,90,134,63,0,39,71,16,13,20,7,3,21,62,41,8,2,3,1
2100864,7232,0,1972340,4458967,8594941,3531,5657921,0,3581407,3518259,7702457,5873741,0,3242744,1251807,1377218,1558693,4231951,5419792,7781742,2552976,3337970,3071205,1804921,3485260,2758026,11338452,5651456,4421069,1185161,5353638,978583,125745,10262516,3773344,4538721,1769686,3305013,409559,10519,7011,0,568166,3708575,1995486,1293520,2785900,0,1513645,2315302,1875812,711129,0,28999,5463235,3945604,5425155,131240,3796259,3917245,1687764,5697140,450064,4766516,7266168,5404632,7557444,12487,4425329,3414455,3158576,978832,4134930,6850419,3209345,4559688,3160313,1940953,7590771,28,20,0,11,15,31,0,23,0,17,65,28,36,0,87,43,3,15,6,28,47,87,43,37,84,61,1,15,13,64,68,95,75,3,14,120,79,75,9,37,1
9579328,3448713,8979088,2724089,5579251,3110263,2245634,11473641,2209580,3296716,6419199,4167877,1326875,1929864,3536769,8992567,2801543,4274145,794237,3390531,211891,6632076,13178341,9477682,4678990,776439,9558028,4171005,456286,2053030,9898869,7441361,6576503,9380991,3519466,8974277,2409028,5380631,3813368,3331865,4591192,5350139,5394717,2746255,5063654,7573142,8685987,558709,2206277,5360667,4398305,4174998,2230473,2630896,3242924,8594994,1984780,4283613,1323049,9161339,6186605,11447735,5425003,149729,4790976,2993628,8643551,3042123,4602050,8022767,5033482,4034950,9340100,4674408,6795944,6189600,1851315,5474348,11117353,16413464,45,46,46,29,23,11,25,56,42,79,101,37,188,89,31,15,149,109,43,8,2,17,13,17,30,123,14,92,7,6,10,65,20,18,124,82,103,162,83,6,1
7922822,9251657,3154801,3440142,62780,1395706,4230157,5256905,7295577,2242226,11539508,13706428,5287049,5122402,12005535,10988377,4813443,4223780,4555687,8164875,4274814,4319072,5430776,2507906,6097989,3849297,3234978,3251567,5269053,9386340,17201991,19363978,16867016,10319792,8353445,3439316,3807564,2565543,6460870,14581860,9671987,7026851,8262870,5674952,5726367,4604880,8730471,7022726,4138415,9733916,7947070,4726062,9558756,13548052,9918698,5420605,7745798,8180403,4069156,8612665,8541403,6856789,3055877,3322502,8415742,7901461,7382750,7154713,6636955,2077245,259634,553902,1193597,5783863,5508080,13098601,17149398,17017464,9893387,3581344,13,6,6,4,0,0,0,3,2,1,6,10,10,5,1,3,17,3,2,4,12,7,2,13,4,14,0,1,4,0,14,7,7,5,56,36,0,0,0,1,1
9110457,5331713,6526181,6293992,7442988,18539082,11358319,11585757,11408296,11073571,9241578,6524052,11742760,7818942,6695271,4057461,2498266,5121013,3537294,2750889,9756638,4366943,2606292,200687,4046763,7835168,3371290,7056686,2408734,6427085,4038279,4467754,3941860,2526554,1153644,3490390,8080794,9214163,2518636,4758750,7086646,10866751,14242736,10143376,9371777,1258247,8676756,6745446,6785828,5111809,4098461,10053188,7360827,2210275,6371420,3286479,2448910,5127769,6889280,8070829,1086738,4370899,2614606,1255483,4850980,7711532,3019491,5908429,2265799,6444758,7219473,1328421,5415442,1072614,4322736,10040126,5304212,2465841,2439870,5019917,1,1,2,6,7,21,6,3,5,15,15,22,9,33,31,50,72,59,34,11,26,21,39,39,73,29,120,81,61,52,100,50,13,61,45,2,2,99,71,26,1
4578365,2174182,7337260,9321881,6057845,3160416,4149328,10604061,10545907,5134791,3896484,9240834,4545406,1574767,9188270,7528430,3995786,5138151,2904291,6949323,6479658,11454381,5812561,3471558,5232939,12466295,3711061,8649296,3658091,6282465,11366226,5407577,3103059,13576755,4426952,9276747,4599467,8465027,1078920,2833113,5009015,3581133,7385460,9062958,4481405,11648498,9974086,6262208,353280,5169308,8097712,6453086,3151364,6934225,5030204,6433889,4008974,5734978,7510160,3569605,12144521,4459103,5978118,6081453,10435444,5111553,8002518,3422402,7020042,10456382,4562392,7878323,12550780,6842010,5123594,6276218,5940619,3542683,9747226,9094621,63,146,60,8,118,58,11,8,22,66,51,23,80,49,53,73,180,67,38,161,14,31,141,107,17,40,72,158,60,11,17,96,9,14,3,43,55,33,7,2,1
3646710,6600551,11236620,8162498,8950404,7545149,5529181,12159184,8844227,3785525,10423081,3229768,8442639,6263321,5745858,4275004,4173984,64241,1049476,3156520,1517858,62780,1055392,4474801,33580,8577573,8359453,10853231,10224415,2271698,4197554,3404476,9508722,908529,2111,25711,7928784,2933691,9499921,2308258,16063311,7280364,2141315,10875735,5536398,9376315,13056035,6516312,3681182,7916663,6239682,6716342,6085137,4501165,5507514,9166951,4398524,0,3276638,1575576,2004416,3087392,1575508,8125816,14600,7972854,6727868,2581639,196860,1941642,7575679,942388,471288,624729,0,3223745,8713059,7001600,1473823,7221673,0,9,11,14,26,26,7,9,19,13,16,13,15,12,11,3,2,0,0,0,1,0,0,7,1,4,5,0,1,10,23,26,44,38,12,12,22,12,58,18,1
9435072,427528,3170194,1059109,2122444,1319177,3028600,3172760,13809471,3481983,6713753,7566670,9266846,9253362,5441026,14150164,11605566,5013679,5680487,1520564,4904121,3113104,5267133,5128672,6857206,14787873,2856376,4176644,1522496,1088984,5687672,4379592,8786096,14334696,4595447,5470940,3719464,5505850,4084268,0,4544375,429471,3215480,1088992,6789064,11490308,9857257,9548101,3936948,6988984,10829226,8620424,7686210,4781357,6899361,2977168,4177194,2421893,4639943,2726244,5610038,7418527,8155060,10083594,6002032,1823574,3802916,3082807,7570811,4187091,7203307,11399997,4640404,930446,5997008,5646110,4286585,6443118,8416427,1312528,22,31,147,131,23,6,7,2,10,9,12,17,11,13,8,9,19,83,37,33,113,18,14,10,33,27,92,67,22,1,5,8,19,21,59,91,84,71,6,0,1
5669446,11463077,4849640,3620249,680922,4133599,4355922,4682109,13173393,2978484,6311363,5171969,8484654,3716600,1925882,2807983,5231724,1100972,634985,1459270,3290299,4450984,3315103,4648360,6923520,4093881,6254243,1290229,4134457,4024115,5207203,1832072,9845912,12441566,6636913,5270419,5335912,816389,3311437,4091066,7599369,754248,4863847,3638920,1872332,7150407,9783707,8819251,2265407,3977278,7621118,7956395,1759403,3240495,1222262,2858922,5204342,1685152,117314,5608399,2039224,2578953,3341612,5085149,6427843,4254440,5220567,1371563,4163644,6782754,6809918,14295526,5611320,3586632,2940843,5291236,5347735,977061,3177913,10127449,14,48,69,49,57,13,2,13,29,23,17,6,9,95,41,5,53,57,18,43,8,11,51,107,95,105,93,179,103,76,40,2,3,22,91,82,50,50,79,23,1
3431504,5827821,7825470,16576028,8313586,7237311,5376905,782394,3248822,116782,6574028,16170677,8838496,6271114,5025650,8420587,2484816,1092738,698642,6421327,6009511,3518556,6607885,8251366,11680566,5756962,5880818,1111919,1546942,6027062,2428675,5208254,0,858082,3841771,4816226,2452209,504334,1172741,30441,12595472,8771447,7377528,3511395,6848385,6523087,2953893,1102919,4018341,12729187,13980327,1824925,5903801,3559721,8332000,4069389,2508311,1804624,6745871,10101720,9997380,3172399,6172640,5483737,1448070,6153596,5733055,313172,2618785,6103796,3565394,2978842,1460,932367,3817389,6633547,1223038,100688,1026636,219516,11,8,10,2,32,18,125,35,117,8,3,7,8,74,20,50,107,17,13,14,20,12,20,35,56,55,85,21,100,26,62,39,0,30,69,50,40,14,51,8,1
3117020,5528993,1511738,1028106,4681859,2756365,6542985,3924,3828786,5996446,5561328,3235285,993950,111967,11995968,16248127,2764665,1113304,4430659,8649617,7787788,3517239,1150526,1651879,3233627,8330307,4572431,5519251,6198946,2240579,1726412,4424575,1117689,3794322,6327284,11878022,12083280,1418988,5849376,4634641,4434523,5089085,462351,1377897,4360546,4933954,4376810,601328,6943533,5443123,8842098,6333029,2440038,14211082,4873561,7789,6721004,1872036,5122990,4702396,4636267,3536856,1161839,1925265,8697417,5142122,6817184,851820,6122393,6562204,8618346,5799998,2440534,9635824,8896611,1628392,1358039,3216824,6679369,2887147,64,12,15,63,54,34,47,12,14,36,9,4,16,1,11,8,12,5,21,59,21,77,28,86,56,11,19,37,14,59,8,2,4,13,3,2,13,7,2,58,1
4068407,7006460,210427,2517550,5904192,3057348,4751941,2758405,1772237,3008969,4802562,5881257,4007755,3516506,6100973,11915016,5317795,4569114,3837221,6968630,9848376,6281406,4756639,5281994,3203433,2450307,7104202,5712679,4417645,3270030,6539071,5477190,4262324,7719040,4358477,5881215,6876244,9321665,7798383,4957409,5191989,3720394,160797,3605386,6150482,1795890,7459601,56708,1785554,5711118,12663761,8679183,6040075,5377745,7540100,2525134,4320532,1469209,13265981,9333058,5753385,6229346,2296640,1267558,2118172,8581672,5816452,8510875,3194629,7563045,10726991,8481529,7059740,7220547,3464049,5443816,6837672,4998265,5588608,6102264,8,11,39,99,59,151,31,18,136,101,6,12,3,7,12,11,6,0,7,11,16,21,6,28,20,24,32,20,14,6,5,10,20,15,17,7,5,21,22,22,1
6164751,9413423,4358971,1127353,5989928,4156927,6313935,7631988,9532936,10468996,9467678,11187888,4999058,6549579,5863558,7220526,4917877,4514366,4293879,10454027,12856263,7622579,6610249,6659368,2885098,3402674,2283251,0,2232539,10125974,6203473,9278442,13546845,3462075,6845712,4880261,8909486,2120476,5653325,4106526,7089443,6728592,8746314,13999186,3819804,13696218,11080279,4586488,4196946,3769601,616157,3222878,6548042,5062726,3347267,6944929,11145917,10706861,6971527,5380003,1240647,4072694,5128621,1721404,3436458,6116749,4223782,2561154,9468411,7553338,9321367,5814358,1276685,6685986,6786308,7155079,4595939,5202519,11430798,14014881,10,8,7,1,3,2,4,5,23,3,9,6,23,7,18,19,8,11,3,8,8,6,32,40,151,43,3,1,4,19,16,10,30,53,19,25,24,4,9,1,1
6125005,5535574,6333901,6507221,8806639,10048315,8174955,7252975,7853294,9414417,8421624,9960154,9584204,8338088,7885970,5534336,5683806,3083755,7276617,7580913,9082108,8940089,4440718,7018903,7155931,1930463,4435693,6679928,6035518,3703366,6705521,7864741,4410436,0,8116850,6016382,0,8360305,2210710,7180529,9607490,8671420,10301981,11108983,5696897,7524790,10092832,8768418,8373395,8235056,4923761,6287610,5475134,6441009,4650027,5267859,8465786,8877339,8107556,8653799,4883893,5207379,7341508,6407718,7490351,11324540,12512922,8503149,7096231,4073498,2551755,6424954,196860,2189075,5850690,2740814,393720,2264392,1915396,3009246,1,6,1,14,3,4,1,8,3,8,7,11,15,5,22,13,26,12,10,14,11,16,13,17,27,9,4,8,8,10,4,13,2,1,18,6,0,16,6,17,1
10962841,4541423,2100120,2134410,2463050,2037948,4143810,2571240,7270058,8663429,9095602,8415664,4190162,9661778,5777943,4208443,10017483,6630912,6603874,8864758,11143326,1057857,1054660,3095273,2131836,2181876,8876734,8955137,6215882,6762165,4566840,6055124,13219386,13223083,7847449,11435223,7652459,8702212,8010832,7106565,4498527,3359580,1674060,3414384,2395826,9726979,10120645,13158668,3410894,6380135,7390215,7487226,12052980,5811466,4559485,12056941,8495754,7673768,7808961,6843153,5284098,3546241,2888288,4087456,9583236,14387340,8829229,9478158,9515512,9160681,13255160,10858025,4233228,4344898,4898504,2042506,7443040,9503441,4300256,8537201,17,12,5,1,0,4,7,0,1,2,10,7,0,1,1,5,3,8,1,2,8,0,0,1,1,0,3,0,1,7,0,0,0,0,8,1,6,5,5,9,1
4919279,7654823,15409788,1118360,7882022,5195650,9879250,5233508,3516462,8588288,5400022,6032350,3044100,6224171,8038201,8270373,11022658,4062228,4690578,5353951,9641093,6372511,3158516,1866483,9678483,11491391,7538050,9667042,2164917,1224657,4159443,5403378,6689835,4213771,5273258,5235388,5794873,5355036,2103906,5384088,4290286,5426797,2408383,3056554,9490639,6365535,5626515,11647117,7010336,6378044,4201945,3679612,2756880,1435591,5257766,8761659,4441240,4115349,1224317,8448438,5320406,10073720,7451794,7443753,7078099,4994429,7008803,6457758,1843287,6701327,8408230,4208779,6404355,4136570,3114554,9364193,9387126,6273506,4678601,9951034,4,9,11,2,5,4,16,2,8,4,2,6,0,12,21,13,23,18,13,4,16,4,2,0,0,13,20,15,4,2,1,7,3,3,6,1,16,10,0,4,1
7107951,4393257,6122409,8282676,10166441,7737653,4437018,11624803,8594803,7857748,11058095,7714901,6708098,7675260,8499774,10671652,9839609,5436686,1056357,5285373,8941874,5578301,6491913,4651037,6157298,8229778,786053,11942956,9086708,13416464,6698780,11128531,11457369,5061301,4150310,8821292,4356211,4754924,5485773,4439942,10227357,10545905,9627314,7445730,4763822,7938744,11631306,6424420,8251978,8237263,5253958,10120878,8717042,2567493,7110212,3706721,5439916,9501405,7088796,11243719,8578414,5270887,7993967,4013072,6539989,6324283,14860335,6949333,4217628,3092391,7611043,4681748,4658217,5430854,7496672,6845787,4075186,8591619,3195117,9916196,5,3,3,0,3,5,0,3,1,3,6,8,8,5,2,6,6,3,0,0,2,7,10,5,3,6,4,3,5,7,4,11,12,9,0,4,0,8,6,8,1
6443620,4696723,7360509,3759296,7168629,15515496,5610794,10497967,1197389,6504907,8184492,4365363,13026056,4229714,6240373,10685843,9014552,15180426,17818041,17218200,7379816,0,9019,805110,209916,0,2155892,1350334,3316789,2056653,4051648,1250819,2231005,62780,7073540,4265831,1391377,10088730,1094018,985238,9885495,9395950,11810747,12498077,8912016,4360823,9487798,6846859,11673135,8694027,8149332,8534701,6506585,13008360,8152204,4778382,4245033,3442637,111411,876346,495464,26347,0,804174,210856,436558,1716287,1352041,4210332,2170115,3093668,1283936,3301963,2555667,3537017,4324881,7594179,4008440,1213783,723287,6,8,0,0,1,2,5,1,0,4,2,0,0,0,6,2,2,2,13,6,48,44,13,17,14,1,51,18,29,97,75,125,38,0,37,25,44,31,39,8,1
0,9923,38121,124156,0,5323,5752321,3583070,2977182,2749485,3305484,2228193,13446376,5053293,3021407,1032533,424225,580688,612369,1128865,2388484,2133078,6744912,862222,2311592,1115292,7871287,4795072,887968,7169,62780,627932,2414068,1461737,4791378,1579843,5195107,9787138,205040,4770676,0,12857,39220,123860,0,7201,5760486,3596728,2974960,2759999,8917359,9312455,5215475,603506,3038906,1051344,429786,586402,626666,1151319,2414579,4196429,5193722,384363,2332998,4964787,4043026,4796483,895858,8858,597071,1250443,1286298,1738591,4793118,7472069,7514036,1357695,228730,4791426,0,9,16,6,0,7,56,59,22,34,42,15,16,40,56,74,23,30,80,120,113,68,17,38,76,71,30,51,45,8,3,32,67,66,78,36,14,51,65,14,1
2004186,1162283,1520596,49423,0,794426,5850470,6709288,6130417,483868,1431147,1017188,1731784,957453,2116426,2649018,2137995,3935121,5428243,1799440,5476450,2112575,325580,2018064,1053031,10422739,15860902,3420622,9072509,1574819,5846668,4995706,4742151,5440054,4013898,3638356,5955288,8685966,2364917,1500249,2003893,1383633,1329413,50841,0,2921871,10077447,4022384,2505836,825789,1147600,1272753,1522653,988950,2126642,2677531,2216429,5003650,5132926,4241675,2314122,8416396,3545464,7134130,4494596,7158340,1036593,7695348,4814449,4970241,3672887,3848449,6929168,3263235,4030992,4962385,9037943,5478432,1205824,1533570,92,111,20,2,14,105,22,43,42,148,97,97,131,79,69,64,88,114,21,113,40,4,1,2,0,6,33,41,25,95,67,127,29,34,50,70,20,39,59,136,1
4291682,4877576,3941924,2556639,2811880,4793555,2811970,2351470,2326047,1051172,5375346,8533515,14532865,5684708,3304589,4612277,5340051,4444927,4573545,109892,1674911,10953280,4854742,9704044,2545316,3168345,5469196,8140689,8065406,3317510,7561202,9635338,4588400,5510237,9891799,8022444,13928437,7872907,1195503,5865520,5353342,4911191,3472719,4369522,4152587,1104518,3892483,7605043,9003187,2435357,8665545,6637763,3350658,1109891,3319486,5564303,4567940,5220428,3684216,114908,11032664,2844891,9809250,6916429,9730929,11377576,12707629,8083114,4773150,2902505,6539587,8668998,5491656,7615017,6177321,6379722,1826124,2114837,6979160,1244972,50,111,118,61,3,64,113,8,2,5,9,28,9,100,66,51,46,111,44,45,6,69,13,19,12,2,6,12,17,4,14,9,2,7,6,19,15,68,14,1,1
3392155,4745799,3029232,1364547,2260351,4482142,3081135,3277987,2148917,5505817,1569741,11357371,2802734,7797740,1358893,3439655,6870780,12094306,8312841,5054125,3948291,3095327,3350635,5812588,1260364,7616168,5219056,5590913,3609050,1831998,12373474,6203443,5847151,3949878,1376736,3301806,7450933,8999221,6045522,8715730,3039369,3953947,3039971,1378944,3459100,3315661,3361144,3041919,4990182,2689407,9873783,3070986,6287303,4408897,5251009,10388228,10826261,4040811,2697478,3874882,4436851,4377961,5969545,1482323,4414056,6843818,3266937,5343981,7506303,8773409,1435224,8200421,6113086,1716136,2902417,5031138,10729955,7748732,6451060,3058357,104,33,80,79,40,68,82,106,67,17,79,41,57,36,29,10,7,8,41,8,126,111,13,68,9,19,118,67,81,9,44,30,58,64,14,63,16,17,36,75,1
2844329,5553219,1697207,10138931,0,1464668,2521114,3077754,5763300,71097,137408,7232,7232,7232,0,36160,94016,130176,115712,14464,14464,108480,28928,28928,21696,122944,347136,310976,43392,0,0,390528,274816,122944,36160,296512,224192,231424,72320,0,5248565,4829998,8001456,2204075,1460,1929409,2094518,7163774,1696795,75960,67488,65132,0,0,0,3840,4056,13296,6460,1908,16584,70616,11000,32940,95968,581016,22588,221568,529792,0,0,85972,63720,689388,65132,9292,90456,739332,17132,1460,65,55,2,16,0,65,72,57,79,20,161,5,14,4,1,48,110,187,179,20,32,166,35,49,40,169,455,491,81,0,11,502,414,210,51,365,344,387,126,0,1
1925290,2227433,1856029,1805893,1602999,1135674,1267590,1618444,1458851,2505241,1592513,924671,2013635,1708048,1197327,1241996,451624,1340445,796035,959024,1179922,1178740,1174452,714272,999586,1470893,754263,1561761,622851,898327,1543182,281840,678643,1191221,1386250,1096612,166081,730301,740283,1508668,2007615,2221552,1855871,1806490,1600482,1130268,1261706,1609507,1458484,2503347,1581063,919627,2004006,1695771,1193200,1297196,386688,1395218,722768,962593,1168881,1174912,1168290,707185,998781,1460733,751488,1553334,618314,991053,1449475,280022,677000,1183832,1383475,1094579,162818,819003,650240,1498754,287,192,153,262,509,659,379,572,379,467,204,96,260,269,194,219,50,271,237,114,212,171,201,195,195,216,107,153,129,88,172,89,73,154,269,185,13,136,76,188,1
1359255,196379,586841,1272312,853121,1208840,0,635714,808331,536913,625001,232175,919398,1290392,791872,1112105,459845,1482262,637247,1728662,1243914,688120,1371162,1054578,1028883,1180275,357859,839746,729959,585780,716971,696863,152307,606801,850348,744497,370758,1585861,1115726,1560219,1355084,194630,645119,1204290,847151,1205951,0,629152,807501,531243,621659,231839,918205,1283327,784336,1105851,454997,1481277,635403,1749433,1252397,681049,1365946,1054836,1028771,1174951,351692,844222,727613,581297,709530,694509,297099,462590,852086,743088,374426,1586179,1115022,1561854,130,55,85,202,197,162,0,84,137,46,134,109,98,180,190,177,94,179,146,122,170,83,176,153,144,183,220,194,133,224,224,568,381,44,126,122,40,161,119,162,1
787441,695926,644749,1238981,963207,1033859,754466,336150,733278,635475,607130,865678,1888043,1198423,1380081,650085,884190,803639,1761444,1509874,1038421,1338124,1633732,1977652,942185,322222,79955,347623,170531,159784,72405,0,159132,345305,20840,1006646,492809,655531,746320,816746,788864,694404,664951,1210635,961335,1034013,751305,334536,734605,788444,452809,862461,1885853,1199337,1381264,646276,879778,801760,1927124,1353245,1049844,1340750,1648893,1989925,935563,325768,81777,349390,169896,157668,71347,1460,156376,343190,20564,1000543,494621,655268,744620,812981,109,72,99,117,118,104,56,38,105,89,108,185,219,185,169,85,82,119,133,159,119,136,159,181,98,59,6,45,29,5,33,0,11,46,8,103,58,44,84,75,1
745592,331017,158451,1243506,339889,706123,926680,1668308,2161293,1604436,935553,1086654,567908,1457475,1263810,1616831,654919,1538650,1987085,1329658,1101685,375754,973095,1728799,1440622,1686774,518160,437724,1258393,2344947,915677,1014057,2078944,803268,1331678,1650021,391048,1165129,1366884,1393966,745234,330124,159812,1242624,335057,709693,923775,1663123,2168285,1664650,876041,1080529,564507,1456532,1262097,1709391,559980,1543141,1996448,1322698,1105954,380420,968653,1729649,1440187,1687231,517475,440954,1420847,2188082,997736,924735,2073142,811498,1393148,1578683,388816,1323206,1202879,1386920,69,50,10,112,37,74,92,144,191,202,96,108,104,150,125,139,92,125,206,126,152,59,112,118,144,164,51,41,160,191,110,89,147,105,120,115,63,95,128,147,1
532976,565730,1147613,1239456,1173787,1168279,722019,1543291,2028955,2668454,852048,712403,841859,1190835,1005205,1261271,315901,819592,1248101,1524003,836623,1101838,1335983,1054763,820292,1551216,882328,1044731,1165491,719562,976774,664614,670616,1651882,1014759,1044743,1150439,1037093,1246293,1696485,586416,511138,1146802,1240089,1173931,1165017,724574,1541799,2020673,2768386,749770,709459,838616,1184099,1004580,1255812,315327,834262,1255688,1517910,994758,1013108,1269610,1051511,922733,1485196,851596,1051837,1159371,723165,973832,675409,670902,1656597,1014543,1047823,1150297,1042835,1249885,1690295,40,55,111,134,136,78,58,159,164,266,144,88,105,148,96,107,23,108,111,148,112,130,119,109,79,189,78,104,137,102,119,112,77,184,165,150,133,112,114,157,1
1065558,939659,123861,1452791,723017,1216332,907842,1718959,1385272,1284727,1000181,1522495,954711,1042004,1324147,1268324,1116728,1581845,1551359,1429212,1261908,1303207,640275,1580556,404044,840990,570692,518339,1168331,1822603,726241,836952,1211822,1676303,2547974,2719462,1856793,1909561,2243937,2248094,1064562,934990,124454,1454888,723960,1287380,848707,1721699,1383414,1277943,996406,1531181,956068,1037987,1330222,1271298,1116860,1576148,1558729,1432427,1258284,1303043,636870,1579567,402784,837566,572465,513585,1161884,1820115,723836,838279,1214723,1678942,2549161,2734121,1856267,1919902,2252218,2253564,147,89,30,123,67,196,85,118,120,170,126,142,101,129,137,120,73,118,99,167,143,108,86,172,53,104,106,79,155,133,120,85,108,181,193,240,144,214,223,209,1
75567,1376287,1240195,2273255,1670359,2683991,2018821,2251746,1778704,2127263,2973762,2567831,2280413,1962490,1879384,2616779,2110968,2161028,2524591,1719507,2648132,1823811,1438260,3616670,2478579,2261740,1738951,2134040,1388538,2831329,1909270,1908744,1590605,2662552,1302159,3141734,1321911,2622024,2235833,1924792,81986,1375402,1232279,2274595,1675194,2692348,2016353,2252341,1779448,2127683,2971411,2572110,2282944,1976721,1883767,2625187,2114317,2234260,2451940,1727943,2647058,1818635,1441693,3618958,2485227,2267320,1742139,2143368,1397060,2832854,1914973,1930882,1735383,2591849,1252600,3144553,1322685,2631369,2242740,1926045,44,150,133,193,211,217,165,186,179,199,218,188,220,265,164,204,196,148,229,190,207,159,226,321,255,188,160,166,138,238,186,210,159,268,154,207,131,224,248,247,1
6804868,4431936,2668156,717188,459296,331148,2948532,1553876,918676,1094072,4163036,2457776,716980,72792,1995616,37652,2734580,9748056,0,0,11617220,6020912,2208944,1531272,2389744,4396372,2934060,852820,1239812,4817152,2626160,3122472,1340356,354584,2344764,856108,273572,4708768,0,7649924,0,4518633,2577505,716538,458845,3271338,6644,1553067,918095,1093302,4160842,2456456,716404,72716,1994569,6140276,6373861,2559180,11441240,3564961,0,64116,2207555,2777158,1141640,4394139,2932354,852399,3831569,3087105,1759816,3120818,1339683,354206,2343459,854160,4473066,505161,7349440,296726,4,115,248,184,98,67,15,30,109,137,64,60,70,15,16,29,1,14,0,0,1,29,165,120,109,73,128,26,60,75,105,64,12,119,74,159,57,91,0,1,1
0,755544,1539684,3089240,7607392,994540,359108,4546064,1178220,10756988,586524,435600,0,1835136,812032,2877252,579424,768624,2895424,4931424,3173812,4903128,1193508,784916,1487156,225992,2201012,3102308,1256580,5378640,5989396,480884,48380,103708,238536,2327548,3299728,873660,1074896,5260352,0,754904,2764329,8523360,1007893,928270,4747934,1944437,8312963,1826513,585958,435311,429160,1405066,877090,2809998,578996,3140760,526939,4923005,6934255,1138383,1192625,1304917,965692,225775,2265239,3034899,4140305,7402265,1536144,20220,48257,103437,238320,2326253,3298037,872975,1139831,5302892,14,120,120,31,44,124,90,75,1,26,155,77,0,1,89,120,86,96,90,156,120,64,162,136,105,52,159,165,60,1,30,25,48,133,69,75,34,163,75,121,1
6869344,926132,0,17800352,30980,2462238,1780862,3220748,2957663,61096,5766208,904036,3524004,2826660,6375336,938960,0,9379040,5630063,5732908,0,4449360,369808,418404,2294358,1683390,668263,10045704,57868,1727608,1186851,1825216,155840,370496,0,1994668,0,3060,1534831,1225428,7573705,10721579,7177013,0,30943,2525127,1774448,3219078,2959003,5824399,0,1625389,3112084,2513303,6372174,938416,8126400,5687612,3447032,3475799,3547532,919066,349933,417882,2363520,1601985,928819,9779670,57744,1726575,1189177,1823788,358642,168739,0,1993674,0,3025,1550593,1211147,15,44,0,1,29,153,151,62,105,61,15,107,92,68,23,74,0,1,119,77,13,90,45,126,182,139,122,1,93,120,134,165,45,46,16,1,0,29,110,136,1
3285284,1266848,4366896,1673683,925002,1945187,1530435,2934840,1510039,3568722,4378568,644701,762568,7525156,4779,0,2195746,2960660,1681920,6381164,94856,487024,82792,359967,9969680,2694772,0,0,14835940,8098244,497063,6068,7260580,6639712,2902367,6006764,0,6625480,7949264,1840704,3283551,5370554,1898366,35022,1468648,1802623,1116744,3919236,521523,3562595,4376131,635973,7849048,434419,2748,0,4659817,3309875,5237485,0,94787,486760,82726,10325424,0,2693137,11585120,11337855,0,0,491887,8409502,5417458,76639,8426434,477562,11221020,3640836,0,1545417,90,31,89,48,184,136,183,47,107,119,139,171,67,53,39,1,112,44,1,4,25,1,44,121,15,153,0,0,1,14,84,24,1,44,29,105,0,1,0,89,1
1749692,0,0,76483,595592,359520,7732160,1733544,1290232,109883,1135156,4175412,9092,13069376,2275196,15604,113644,701600,2031732,8523064,1984656,3502304,313764,1127112,1813928,3558991,0,582660,575320,279688,5110472,331016,3529440,0,1569500,12503340,2094488,4603304,1320884,2311636,1748826,0,0,74947,599896,6658747,3088294,182638,1179703,123365,5254988,52776,11858840,1213178,2273872,15568,173146,641407,4064680,6484682,1982370,3814081,0,1126182,5006430,358718,15108,595090,574992,2413131,2974132,1379008,2477690,10039860,3988686,55262,2412245,4263872,1319858,2310403,1,0,14,25,67,74,1,61,265,79,61,59,15,22,104,26,47,128,172,15,221,81,15,182,135,100,2,19,30,62,100,144,107,2,1,91,77,105,224,75,1
59144,1402288,1324544,20552,9622468,820160,7308688,60811,218324,2261244,203460,5590724,5072680,545972,10635336,4985456,1657872,1915404,1841300,2095544,224508,0,19377536,716052,2036116,7275116,2454976,698808,2577984,4740148,0,466807,1567767,916028,950379,4451568,297592,2136096,2130016,162172,1371463,89095,1323722,8408242,1229897,8103416,21276,84612,218121,2259935,203270,5587835,5070183,11175816,1786880,3195943,1723536,1847650,1840359,2094240,8112665,11479642,0,977911,8990758,53360,2707981,1553001,1467696,4737798,0,463533,1578104,917426,3650686,1750701,297380,2134915,2128829,3268087,30,55,129,30,77,90,15,93,79,137,77,81,26,30,15,105,135,16,44,167,92,0,1,134,45,1,30,29,154,31,0,60,59,125,73,1,61,75,91,44,1
